date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:04	702/702	---M--	200	added ('OK')	image/svg+xml	etag:%2218a06e64b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/icon-suspension.svg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/icon-suspension.svg	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:06	802/802	---M--	200	added ('OK')	image/svg+xml	etag:%22e527164b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/icon-other.svg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/icon-other.svg	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:07	1703/1703	---M--	200	added ('OK')	image/svg+xml	etag:%22358c7a64b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/icon-full-coverage.svg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/icon-full-coverage.svg	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:09	2442/2442	---M--	200	added ('OK')	image/svg+xml	etag:%2278c77564b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/icon-liability-only.svg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/icon-liability-only.svg	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:11	5778/5778	---M--	200	added ('OK')	image/png	etag:%22a13c8b64b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/home-property-sprite.png	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/home-property-sprite.png	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:13	18416/18416	---M--	200	added ('OK')	image/png	etag:%22f389b864b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/discounts-sprite.png	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/discounts-sprite.png	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:14	10311/10311	---M--	200	added ('OK')	image/png	etag:%227e88d764b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/business-icons.png	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/business-icons.png	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:16	3635/3635	---M--	200	added ('OK')	image/png	etag:%229175c464b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/coverage-escrow.png	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/coverage-escrow.png	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:17	436/436	---M--	200	added ('OK')	image/jpeg	etag:%2275289764b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/footer-bg.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/footer-bg.jpg	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:19	13874/13874	---M--	200	added ('OK')	image/png	etag:%2216b92464b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/preloader-guy.png	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/preloader-guy.png	(from https://www.insuranceonline.com/Content/assets/css/app.css?v=6)
20:46:21	40861/40861	---M--	200	added ('OK')	image/jpeg	etag:%22ec11e164b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/about-california.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/about-california.jpg	(from https://www.insuranceonline.com/about-us)
20:46:23	42055/42055	---M--	200	added ('OK')	image/jpeg	etag:%2297afde64b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/about-who.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/about-who.jpg	(from https://www.insuranceonline.com/about-us)
20:46:25	35857/35857	---M--	200	added ('OK')	image/jpeg	etag:%2278796764b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/image_about_1.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/image_about_1.jpg	(from https://www.insuranceonline.com/about-us)
20:46:27	44471/44471	---M--	200	added ('OK')	image/jpeg	etag:%2297afde64b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/about-culture.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/about-culture.jpg	(from https://www.insuranceonline.com/about-us)
20:46:30	116564/116564	---M--	200	added ('OK')	image/jpeg	etag:%225f74e364b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/about-bottom-banner.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/about-bottom-banner.jpg	(from https://www.insuranceonline.com/about-us)
20:46:32	142953/142953	---M--	200	added ('OK')	image/jpeg	etag:%226561d064b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/contact-image.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/contact-image.jpg	(from https://www.insuranceonline.com/contact-us)
20:46:34	68868/68868	---M--	200	added ('OK')	image/jpeg	etag:%224ffcd64b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/contact-map.jpg	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/contact-map.jpg	(from https://www.insuranceonline.com/contact-us)
20:46:35	16614/16614	---M--	200	added ('OK')	image/png	etag:%227e88d764b8d8d31:0%22	https://www.insuranceonline.com/Content/assets/images/bbb_logo.png	E:/NS/test/clone/www.insuranceonline.com/Content/assets/images/bbb_logo.png	(from https://www.insuranceonline.com/reviews)
20:46:36	308392/308392	---M-Z	200	added ('OK')	text/css	etag:W/%225a09cf1cbfc5ff76ec385225337548a0%22	http://staticw2.yotpo.com/jnPwW3wuAlUwKutcHLEV4STjoN9tFTwRGZjmpLWb/widget.css	E:/NS/test/clone/staticw2.yotpo.com/jnPwW3wuAlUwKutcHLEV4STjoN9tFTwRGZjmpLWb/widget.css	(from https://www.insuranceonline.com/reviews)
20:46:38	4115/4115	---M--	200	added ('OK')	image/jpeg	etag:%225b20a649-1013%22	http://staticw2.yotpo.com/assets/tab_left.jpg	E:/NS/test/clone/staticw2.yotpo.com/assets/tab_left.jpg	(from http://staticw2.yotpo.com/jnPwW3wuAlUwKutcHLEV4STjoN9tFTwRGZjmpLWb/widget.css)
20:46:38	4635/4635	---M--	200	added ('OK')	image/jpeg	etag:%225b20a649-121b%22	http://staticw2.yotpo.com/assets/tab_right.jpg	E:/NS/test/clone/staticw2.yotpo.com/assets/tab_right.jpg	(from http://staticw2.yotpo.com/jnPwW3wuAlUwKutcHLEV4STjoN9tFTwRGZjmpLWb/widget.css)
20:46:38	2588/2588	---M--	200	added ('OK')	image/png	etag:%225b20a649-a1c%22	http://staticw2.yotpo.com/assets/insta_placeholder.png	E:/NS/test/clone/staticw2.yotpo.com/assets/insta_placeholder.png	(from http://staticw2.yotpo.com/jnPwW3wuAlUwKutcHLEV4STjoN9tFTwRGZjmpLWb/widget.css)
